word,definition,weight
accessible,"/kssbl/  adj. 1 able to be entered or reached: The opera house is accessible by bus, subway, or car. 2 easy to get to, (syn.) approachable: He is an important man, but always accessible to his workers. -n. [U] accessibility /kssblti/.",9
accidental,"/ksdntl/  adj. by chance, (syn.) unforeseen: I didn't know she was on  my plane; our meeting was accidental. -adv.  accidentally.",9
accomplice,"/kmpls/  n. a partner in crime: The police caught the thief and his accomplice, who was driving the car.",9
accomplish,"/kmpl/  v. [T] 1 to finish: We accomplished the job in an hour. 2 to achieve, do important things: She has accomplished much in her short career.Thesaurus: accomplish 1 to complete, get s.t. done, pull s.t. off  2 to do, attain. Ant. to fail.",9
accordance,"/krdns/  n.frml. [U] agreement, (syn.) harmony: The teams played the game in accordance with the rules.",9
accountant,/kantnt/  n. a person who keeps records and provides information about a company's or person's money: She is an accountant who works for our company.|| My accountant prepares my tax returns every year. -n. accounting.,9
accredited,"/krdtd/  adj. approved, (syn.) endorsed by an authority: That school is accredited to receive government funds for its students' financial aid.",9
accumulate,"/kyumylet/  v. [I;T] -lated, -lating, -lates to add up, increase: Interest accumulates in my savings account month by month.",9
accusation,"/kyzen/  n. a charge of crime or wrongdoing, (syn.) an indictment: The judge read accusations of theft to the criminal.",9
accustomed,"/kstmd/  adj. used to, (syn.) adapted to: I am accustomed to the cold in Alaska.",9
acquainted,"/kwentd/  adj. 1 familiar with (a person): We are acquainted with each other, but are not friends. 2 familiar with, informed about (a subject): I am acquainted with the neighborhood (mathematics, the matter, etc.).",9
acrobatics,"/krbtks/  n.pl. used with a sing. v. jumping, running, flying through the air, walking on wires, etc., in dangerous ways: A family of acrobats performs acrobatics in the circus.",9
adjustment,"/dstmnt/  n. 1 [U] a change in feeling or behavior, (syn.) an adaptation: I made the adjustment to life in the big city when I moved to Chicago. 2 [C] a small change, (syn.) a modification: The store made an adjustment to the price of meat by lowering it.",9
administer,"/dmnstr/  v. [T] 1 to give, (syns.) to dispense, mete out: The doctor administered medicine to the patient. 2 to  manage, supervise: She administered the committee meeting to make sure that everything worked smoothly. -v. [T] administrate /dmnstret/.",9
admiration,"/dmren/  n. [U] an attitude of approval or respect, (syn.) awe: I have great admiration for the way he plays football.",9
admissible,"/dmsbl/  adj. 1 (in law) according to rules, acceptable: The judge ruled that what the witness to the crime said is admissible in the court. 2 allowable, following standards of good behavior: His jokes were admissible but not really proper.",9
admittance,"/dmtns/  n.frml. [U] entrance, (syn.) admission: Admittance to the movie is only half price on Mondays. See: admission.",9
admittedly,"/dmtdli/  adv. clearly, obviously: Admittedly, I made a mistake, and I'm sorry.",9
adolescent,"/dlsnt/  n.adj. a teenager, esp. ages 13-17: The person you are looking for is an <n.> adolescent (or) an <adj.> adolescent boy of 15.",9
adrenaline,/drnln/  n. [U] a natural chemical produced by the body because of danger or anger that makes one ready to fight or run away: That was some argument; your adrenaline was really flowing!,9
adulterate,"/dltret/  v. [T] -rated, -rating, -rates to mix with harmful or unwanted substances: The orange juice was adulterated with insect poison. -n. [U] adulteration /dltren/.",9
adventurer,"/dvntrr/  n. a person who looks for adventure: Most mountain climbers are adventurers, for they often must face  danger.",9
aesthetics,"/stks, s/  n.pl. used with a sing. v. 1 the study or philosophy of beauty and art: I took a course in aesthetics last semester. 2 a sense of beauty: The carpenters just want to build the house and not worry about its  aesthetics.",9
affordable,"/frdbl/  adj. capable of being paid for without difficulty, not too expensive: There are few affordable apartments in big cities.",9
aggression,/grn/  n. [U] unfriendly or harmful action against s.o.: He committed an act of aggression by walking up to the man and hitting him. -n. aggressor /grsr/.,9
aggressive,"/grsv/  adj. 1 unfriendly, (syn.) hostile: That dog always barks at strangers; he's very aggressive. 2 competitive, (syn.) assertive: Our company has several aggressive salespeople. -adv. aggressively; -n. aggressiveness.",9
all-around,"  adj. complete, total: He is an all-around athlete who can play many sports very well. See: well-rounded.",9
allegiance,"/lidns/  n. [C;U] loyalty, strong feeling for a country, leader, political cause: Some schoolchildren say the Pledge of Allegiance to the US flag every morning.",9
alma mater,"/lmmtr, l/  n. 1 (Latin for) the university, college, or high school where one studied: My alma mater is Williams College. 2 the school song",9
alteration,"/ltren/  n. [C;U] 1 a small change, (syn.) a modification: The dress didn't fit, so I took it to the tailor for alterations. 2 s.t. changed falsely, (syn.) a deception: The alteration of the amount of money on the check was obvious.",9
altogether,"/ltgr, ltgr/  adv. 1 completely, totally: He is altogether wrong in what he says. 2 in total, counting all: Altogether, 200 people attended the conference. 3 everything considered, on the whole: Altogether, the conference went well.",9
altruistic,"/ltrustk/  adj. giving without thinking of oneself, (syn.) charitable: That rich woman is altruistic; she pays the expenses for poor students to go to college. -adv. altruistically; -n. [U] altruism /ltruzm/.",9
amalgamate,"/mlgmet/  v.frml. [I;T] -mated, -mating, -mates to combine, unite: Two labor unions amalgamated into one  large one. -n.[C;U] amalgamation  /mlgmen/.",9
amateurish,"/mtr, r,tr/  adj. unprofessional, poorly done: His artwork is amateurish and not good enough to sell.",9
ambassador,"/mbsdr, dr/  n. the highest level official who represents a government in a foreign capital city: The United States ambassador to France works in Paris. -n. ambassadorship; -adj. ambassadorial /mbsdril/.",9
ambivalent,"/mbvlnt/  adj.frml. uncertain, (syn.) ambiguous: Although she loves the man, she is ambivalent about marrying him, because she's not sure he's right for her. -n. [U] ambivalence; -adv. ambivalently.",9
ambulatory,/mbyltri/  adj.frml. walking or capable of walking: Her parents are very old but are still ambulatory.,9
ameliorate,"/milyret/  v.frml. [T] -rated, -rating, -rates to lessen the difficulty of s.t., improve: The government ameliorated the lives of the poor by giving them food. -n. [U] amelioration /milyren/.",9
amino acid,/mino/  n. a chemical that forms into chains of protein: Amino acids are necessary to life.,9
ammunition,"/mynn/  n. [U] objects that can be fired from a gun or made to explode, such as bullets, cannon shells, hand grenades, etc.",9
anesthesia,"/nsi/  n. [U] the loss of sensation or feeling in the body, esp. as produced by a drug: The patient was under anesthesia during the operation. -n. [U] anesthesiology /nsizildi/.",9
anesthetic,/nstk/  n. [C;U] a substance (often a gas) used by doctors to prevent a patient from feeling pain: The patient was given an anesthetic before surgery.,9
Anglophile,"/glfal/  n. a person who likes and admires England and English people or things: As an Anglophile, he collects memorabilia of the British Royal Family and travels often to England.",9
Anglophone,"/glfon/  n. a native speaker of English, whether British, North American, Australian, or New Zealander: As an Anglophone in Japan, his English language skills were widely sought.",9
annihilate,"/nalet/  v. [T] -lated, -lating, -lates to eradicate by force, destroy totally: The army annihilated the enemy soldiers;  all were killed. -n. [C] annihilation  /naletn/; annihilator.",9
answerable,"/nsrbl/  adj. responsible for, (syn.) liable: He is answerable to society for his crimes.",9
antagonism,"/ntgnzm/  n. [C;U] the state of acting against s.o. or s.t., (syn.) hostility: Our neighbor's antagonism toward us is obvious; he is always throwing things in our yard. -n. antagonist; -adj. antagonistic; -adv. antagonistically.",9
antagonize,"/ntgnaz/  v. [T] -nized, -nizing, -nizes to cause others to feel angry, (syn.) to offend: He antagonizes his neighbors by playing his stereo loudly, day and night.",9
antecedent,"/ntsidnt/  adj.frml. that which comes before, (syn.) the preceding: The antecedent noise and smoke were signs that the volcano might explode.  n. 1 (in grammar) the word, phrase, or clause to which a pronoun refers: ""Scientist"" is the antecedent of ""he"" in the sentence: The scientist became famous because he discovered a vaccine. 2 pl. antecedents ancestors, forbears: Her antecedents came from England.",9
antibiotic,"/ntbatk, na/  n. a type of medicine made from tiny microorganisms that are effective in fighting off other disease-causing microorganisms: Penicillin and tetracycline are widely used antibiotics. || I took an antibiotic for my ear infection.",9
Antichrist,"/ntkrast/  n. 1 (in the Christian religion) the term used for the enemy who is against Christ and all Christians in the last days before the Second Coming of Christ 2 antichrist: an evil enemy: During the war, the media portrayed the leader of the enemies as a type of antichrist.",9
anticipate,"/ntspet/  v. [T] -pated, -pating, -pates 1 to await, expect: I anticipate that the weather will improve soon. 2 to believe s.t. will happen in the future, (syn.) to envision: I anticipate that the economy will improve next year. -n. [U] anticipation /ntspen/.",9
anticlimax,"/ntklamks/  n. -es a disappointing, uneventful result: Having seen the champion skate so well in the past, her poor performance was an anticlimax. -adj. anticlimactic /ntklamktk/.",9
antifreeze,"/ntfriz/  n. [U] a liquid used in engine radiators to lower their freezing point: Because he forgot to put antifreeze in his car radiator, his car wouldn't start in the subzero weather.",9
antiquated,"/ntkwetd/  adj. old, having been replaced by s.t. more advanced, (syn.)  obsolete: Our typewriter is not as efficient  as a computer system, so it is antiquated.  v. [T] antiquate.",9
antiseptic,"/ntsptk/  n.adj. a chemical, such as iodine or hydrogen peroxide, that stops harmful bacteria from causing disease: I put <n.> antiseptic on the cut on my hand. -adv. antiseptically.",9
antisocial,"/ntisol, nta/  adj. 1 preferring to be alone, (syns.) unfriendly, withdrawn: He seldom goes out and never goes to parties; he's antisocial. 2 causing trouble in society: Riots and crime are antisocial.",9
antithesis,/ntss/  n.frml. -ses /siz/ the opposite of s.t.: Good is the antithesis of evil. -adj. antithetical /nttkl/.,9
apocalypse,/pklps/  n. the end of the world: The earthquake was so terrible that many thought that the apocalypse had come.  adj. apocalyptic /pklptk/ See: Armageddon.,9
apolitical,"/epltkl/  adj. not done for political reasons, nonpartisan: When the country is threatened, politicians become apolitical and agree with each other to defend it.",9
apoplectic,"/pplktk/  adj. 1 appearing to faint, become unconscious: When he heard the bad news, he became apoplectic. 2 fig. very angry, furious -n. [U] apoplexy /pplksi/. See: stroke.",9
apostrophe,"/pstrfi/  n. the punctuation mark ('): An apostrophe is used in contractions (""isn't,"" ""doesn't"") and in possessives (""that man's wife"").",9
apothecary,"/pkri/  n.frml. -caries 1 a place where one can buy medicine, (syns.) a pharmacy, drugstore: The patient had his prescription filled at the apothecary. 2 a person who mixes the medicine in such a store: The apothecary carefully counted out the prescribed number of pills.",9
apparition,"/prn/  n.frml. a spirit of the dead appearing to s.o., a ghost: The old man says that he saw an apparition in that cave.",9
appearance,"/prns/  n. 1 [C] the arrival, the coming into public view: The singer's appearance on the stage caused everyone to applaud. 2 [U] how one looks and dresses: The woman has such a nice appearance. 3 to make an appearance: to show oneself: The movie star made a brief appearance at the party and then left.Thesaurus: appearance 1 showing up, being present. Ant. disappearance.  2 (a person's) image,looks (s.o.'s/s.t.'s) outward aspect.",9
appetizing,/ptaz/  adj. stimulating or appealing to the appetite: The roast beef is very appetizing.,9
applesauce,"/plss/  n. [U] apples crushed and cooked into a soft and pulpy state: Before they get teeth, babies enjoy eating applesauce.",9
applicable,"/plkbl, plk/  adj. 1 belonging to, for the purpose of: This payment is applicable to my rent. 2 having meaning, significance: His earlier comments were not applicable to our later discussion. See: apply, 4.",9
applicator,"/plketr/  n. a tool, such as a sponge or stick, used to apply things: I used an applicator to put glue on the paper.",9
appreciate,"/priiet/  v. -ated, -ating, -ates 1 [T] to be thankful for: The elderly lady appreciated help in getting on the bus. 2 [T] to understand the value or importance of s.t.: He appreciates modern art. 3 [T] to sympathize with, have a feeling for: I can appreciate how sad you are because of your dog's death. 4 [I] to increase in value: The value of our company's stock has appreciated greatly.Thesaurus: appreciate 1 to be grateful for. Ant. to be ungrateful.  2 to admire, esteem. Ant.to disrespect.  3 to identify with, understand. Ant. to be insensitive to.",9
apprentice,/prnts/  n. one who is learning a skill or trade from an expert (usu. a master craftsman or artist): My son is an apprentice in a furniture maker's workshop.,9
aquamarine,"/kwmrin, /  n. a jewel colored light blue to darkish blue: My wife wears a gold ring with a large aquamarine in it.",9
arbitrator,"/arbtretr/  n. [C] a mediator, judge: The lawyer acts as an arbitrator in labor disagreements.",9
archeology,/rkildi/  var. of archaeology,9
aristocrat,"/rstkrt/  n. a noble, member of the aristocracy: The countess is an aristocrat from an old family. -adj. aristocratic /rstkrtk/.",9
arithmetic,"/rmtk/  n. [U] the branch of mathematics dealing with addition, subtraction, multiplication, and division: All that most businesspeople need to know of mathematics is arithmetic.",9
Armageddon,"/rmgdn/  n.fig. the final great battle that would destroy the world: For many years, people thought that Armageddon would happen between the USA and Russia. See: apocalypse.",9
articulate,"/rtkylet/  v. -lated, -lating, -lates 1 [T] to express s.t. in clear and effective language: The leader articulated the needs of his group for better housing. 2 [I] to speak distinctly: People cannot understand what he says because he does not articulate well. -adv. articulately; -n. [U] articulation /rtkylen/. adj. /rtkylt/ able to express oneself in clear, effective language; good with words",9
artificial,"/rtfl/  adj. 1 made by man, not made from natural things: The chef always used real vanilla made from vanilla beans rather than artificial vanilla flavoring. 2 insincere: His artificial attempts at saying he is sorry don't fool anyone. -n. [U] artificiality /rtfilti/; -adv. artificially.Thesaurus: artificial 1 man-made, synthetic (things)   2 false, fake (behavior). Ants. natural | genuine.",9
ascendancy,/sndnsi/  n.frml. [U] domination: The superpower's ascendancy in world trade was the topic of much debate among the world's struggling nations.,9
asphyxiate,"/sfksiet, s/  v. [I;T] -ated, -ating, -ates to kill by cutting off s.o.'s supply of air, (syn.) to suffocate: The mine roof fell in, and a miner was asphyxiated. -n. [U] asphyxiation /sfksien, s/.",9
aspiration,"/spren/  n.frml. a strong desire, a great ambition: She has aspirations to be company president some day.",9
assemblage,"/smbld/  n. 1 [U] putting parts of s.t. together, (syn.) construction: The assemblage of the motor parts took several hours. 2 [C] frml. a grouping of people: The assemblage of important people at the political gathering was impressive.",9
assessment,"/ssmnt/  n. [C;U] 1 an evaluation, analysis: The planner made an assessment of what should be done next. 2 a valuation, estimate of worth as a basis for  taxation: We have a low assessment on our property.",9
assignable,"/sanbl/  adj. capable of being given or sold to another: My house mortgage is assignable, meaning that my bank can assign it to another owner if I sell it. -n. [U] assignability /sanblti/.",9
assignment,"/sanmnt/  n. 1 a task, duty, or other obligation given to s.o.: His manager gave him the assignment of planning the sales meeting. 2 (in law) the transfer, signing over of rights, etc., to another: The assignment of the property deed will take place tomorrow.",9
assimilate,"/smlet/  v.frml. -lated, -lating, -lates 1 [T] to eat and absorb food, (syn.) to digest: People assimilate nutrients from food. 2 [T] to take in, absorb into the mind: The student assimilates knowledge rapidly. 3 [I;T] to become part of a nation's culture or to absorb into a culture: The culture/nation assimilated the immigrants. -n. [C;U] assimilation /smlen/.",9
assistance,"/sstns/  n. [U] 1 aid, help in doing s.t.: My friend's assistance in helping me to move was much appreciated. 2 public assistance: welfare; money or food given by the government to the homeless and other people in need of financial aid, such as the elderly or people living in an area struck by a disaster: He lost his job and is now living on public assistance.",9
assortment,"/srtmnt/  n. a group of things of different kinds, a mixture: That store sells an assortment of shoes, boots, and sneakers.",9
assumption,"/smpn/  n. 1 [C] a belief that s.t. will happen, (syn.) a supposition: It is only an assumption on my part that what he says is true. 2 [U] acceptance, a taking on of responsibility: His assumption of the duties of mayor takes place in January. 3 based on the assumption that: based on the belief that: Based on the assumption that she does want to marry him, we can go ahead with the wedding plans.",9
astringent,"/strndnt/  n.adj. a substance, esp. a liquid, capable of shrinking body tissues, such as the skin: These <n.> astringents are used to freshen and tighten facial skin.",9
astronomer,"/strnmr/  n. a scientist who studies heavenly bodies and outer space: Many astronomers work at night, looking at the stars.",9
atmosphere,"/tmsfr/  n. [U;C] 1 the air space above the earth: The atmosphere is becoming more polluted each day. 2 the special tone or mood of a particular place or created by a place or thing: A reading room in a library has a quiet atmosphere. -adj. atmospheric /tmsfrk, fr/.Thesaurus: atmosphere 1 the air we breathe, sky, environment  2 a certain feeling, a mood | the ambiance frml., the milieu frml.",9
attachment,"/ttmnt/  n. 1 [C] an accessory, s.t. added on: A vacuum cleaner has various attachments, such as a narrow nozzle and a brush. 2 [U] the process of joining, putting s.t. together: The attachment of parts of the child's crib took a long time. 3 [C] an emotional bond, love: His attachment to his dog was very strong.",9
attendance,"/tndns/  n. [U] 1 presence: My attendance at my brother's wedding was required. 2 to take attendance: to check on people's presence: Every morning the teacher takes attendance to determine who is absent.Thesaurus: attendance 1 one's presence at, one's appearance at.",9
attraction,"/trkn/  n. 1 [U] appeal: Because she is afraid of heights, the long trip by airplane had little attraction for her. 2 [U;C] a popular place, entertainment: Niagara Falls is a major attraction for people visiting the United States. 3 [U;C] the ability and quality in a person to attract, (syn.) charm: His winning smile and easy manner were attractions that drew the public to him.",9
attractive,"/trktv/  adj. 1 appealing, interesting: I have an offer of a new job at an attractive salary. 2 causing interest, charming: She is a very attractive woman with many admirers. -adv. attractively.Thesaurus: attractive 1 good, substantial  2 pretty,  good-looking, beautiful. Ants. unappealing,unattractive.",9
auctioneer,/knr/  n. a person who runs an auction: Some auctioneers repeat buyers' offers very rapidly.,9
auditorium,/dtrim/  n. a large room with seats and often a stage for delivering lectures and usu. entertainment: Our class was called to the auditorium to hear a speech on job opportunities.,9
august (1),"/gst/  adj.frml. illustrious, renowned: A young professor was invited to dinner with an august group of scientists.",9
August (2),"/gst/  n. the eighth month of the year, between July and September: We go on vacation in the mountains in August to escape the heat.",9
auspicious,"/sps/  adj. favorable, good: This party is an auspicious occasion to announce the marriage plans of my daughter. -adv. auspiciously.",9
authorship,/rp/  n. [U] the source of a piece of writing: The authorship of some of Shakespeare's works is still being questioned.,9
automation,"/tmen/  n. [U] the use of machines, esp. computers, to do the work once done by people: Automation has taken over the car industry, causing some people to lose their jobs.",9
automobile,"/tmbil, tmbil/  n. a four-wheeled motor vehicle used to transport people from place to place: The invention of the automobile has resulted in great personal freedom to go places.Thesaurus: automobile car | passenger vehicle.",9
automotive,/tmotv/  adj. related to the automobile: Many automotive parts are made overseas now.,9
autonomous,"/tnms/  adj. indepen-dent, self-governing: Each of the 50 US  states has an autonomous government that runs that state. -adv. autonomously; -n. [U] autonomy.",9
autoworker,/towrkr/  n. an employee in the automobile industry: The autoworkers went on strike for higher wages.,9
avaricious,"/vrs/  adj. desiring  money, (syn.) greedy: The avaricious  politician used his position to become rich. -adv. avariciously.",9
back order,"  v. [T] n. [C;U] to place an order for s.t. that is not available at the moment: Having no desks in his warehouse, the store owner <v.> back ordered two for me.||He put the desks on <n.> back order.",9
back taxes,"  n. overdue taxes: It took him two years to pay his back taxes of $20,000 to the government.",9
backgammon,/bkgmn/  n. a game played by two people using dice to move pieces on a board: Many people play backgammon for money.,9
background,"/bkgrand/  n. 1 s.t. behind s.t. else: The hunter waited in the background of the trees for deer to pass by. 2 a person's family, education, and experience: What is your background? I was educated at Harvard  and have 10 years' business experience. See:  foreground.Thesaurus: background 1 the surroundings,  backdrop | setting 2 one's personal history, education,work history. ",9
backhanded,/bkhndd/  adj. 1 (in sports) hit with a backhand  2 not said directly: She paid me a backhanded compliment by telling me I was not as fat as I used to be.,9
bald eagle,"  n. a large, dark brown bird with a white head: The bald eagle is a symbol of the USA.",9
bald-faced,"/bldfest/  adj. fig. obvious; shameless, (syn.) brazen: He told a bald-faced lie.",9
ballistics,"/blstks/  n. the study of the flight of objects, such as bullets, that fly or are thrown through the air: Ballistics is a necessary science for the military. -adj. ballistic; -n. ballistic missile.",9
bankruptcy,"/bkrptsi, rpsi/  n. -cies [C;U] 1 the legal state of being without money or credit, unable to pay bills  2 to declare or file for bankruptcy: to file formal statements of bankruptcy with a legal court: The company declared bankruptcy when it ran out of money.",9
bareheaded,/brhdd/  adj. without a hat: She went bareheaded in the sun and got  sunburned.,9
basketball,"/bsktbl/  n. a game played by two teams of five players, each who throw a large ball through a basket to score points",9
batter (1),"/btr/  n. a mixture of foods to be cooked, such as flour, sugar, butter, and milk, mixed together: He put the cake batter in the oven to bake.",9
batter (2),"  (in baseball) the person who hits the ball: The batter swung at the pitch and missed.  v. [T] to hit s.o. repeatedly: A man battered his girlfriend, and she called the police.",9
battleship,/btlp/  n. a large warship with long guns: A battleship can shoot its guns over 20 miles (32 km).,9
beach ball,"  n. a large, round ball: People play with a beach ball by throwing it to each other.",9
beautician,"/byutn/  n. a person who cuts hair, gives manicures, etc.: A beautician put on the bride's makeup before the wedding.",9
bedclothes,"/bdkloz, kloz/  n.pl. sheets, blankets, pillows, etc. used to cover beds: I changed the bedclothes after I had slept in them for a week.",9
bedraggled,"/bdrgld/  adj. messy, bad- looking from wrinkled clothes, etc.: He walked in the rain without an umbrella and looked bedraggled. -v. [T] bedraggle.",9
beforehand,"/bfrhnd/  adv. before s.t. happens, earlier: We had decided to make airline reservations beforehand.",9
believable,"/blivbl/  adj. capable of being thought true: His description of the crime was believable. -adv. believably.Thesaurus: believable convincing, credible. Ant. unbelievable. ",9
belongings,"/blz/  n.pl. personal property, such as clothes, etc.: He packed his belongings in a suitcase and left.",9
benefactor,"/bnfktr/  n. a person who helps s.o. or s.t., esp. by giving money: A rich woman was a benefactor to a young artist. -n. [U] benefaction /bnfkn/; -adj. beneficent /bnfsnt/.",9
beneficial,"/bnfl/  adj. good, advantageous: The vacation was beneficial to his health. -adv. beneficially.",9
better (1),"/btr/  adj. comparative of good; higher quality, skill, achievement, etc.: The USA is building better cars today than it used to.||He is a better runner than I am.  adv. 1 comparative of well: My mother was sick, but she's feeling better now. 2 had better: ought to, should: I had better be going now; it's late.||The company is going to lay off 3,200 workers? You had better believe it; it was just announced. 3 to go s.o. one better: to add to s.t. or do it better: That joke is funny, but I'll go you one better; listen to this one.  n. 1 to get the better of s.o.: to be defeated by s.t. or s.o.: The heat got the better of her, and she fainted. 2 infrml. one's better half: one's mate, spouse: My better half is working late tonight. 3 pl.frml. one's betters: people with more money, education, higher social standing, etc.: He is rude to his betters, and they don't like it.  v. [T] to improve: She has bettered herself by getting a good education.",9
betterment,/btrmnt/  n.frml. improvement: The government helps the poor for the betterment of society.,9
big cheese,  n. fig.slang an important person: She is the big cheese in that bank.,9
billy club,"/bli/  n. a short, thick stick used to hit people, used by police officers: The police officer hit the criminal with her billy club.",9
billy goat,  n. a male goat,9
binoculars,"/bnkylrz, ba/  n.pl. glasses that make distant objects seem closer and larger: The biologist looked through his binoculars to see birds far off. See: telescope.",9
bipartisan,"/bapartzn, sn/  adj.frml. involving two political parties: The new law was passed with bipartisan support.",9
birthplace,"/brples/  n. where one was born: Her birthplace is San Francisco, but she lives in New Orleans.",9
black hole,"  n. 1 a body in outer space whose gravity draws everything into it including light  2 fig. a hopeless, bad situation: After she made a bad mistake, her career fell into a black hole.",9
blackberry,"/blkbri/  n. -ries a sweet berry, black in color when ripe: blackberry jam",9
blackboard,"/blkbrd/  n. a flat surface to write on in classrooms, a chalkboard: The teacher wrote on the blackboard with chalk.",9
blacksmith,/blksm/  n. a skilled worker who makes and fixes things of iron: A blacksmith can make horseshoes.,9
blind date,  n.fig. an arranged meeting with s.o. one has not met: I went out on a blind date with a friend of my sister.,9
blind spot,"  n. 1 an area where one cannot see: Most cars have blind spots, so one has to be careful when passing other cars. 2 being unreasonable, unwilling to see or do s.t.: The owner has a blind spot about paying people; he pays them poorly and many leave the  company.",9
blithering,/blr/  adj. nonsensical: Don't be a blithering idiot!,9
blood type,  n. one of four classes of blood a person can have: His blood is type A; hers is B.,9
bloodhound,/bldhand/  n. 1 a large dog with the ability to follow a person's or animal's smell: The police used a bloodhound to find the lost girl. 2 fig. s.o. who pursues  without giving up: That detective is a bloodhound; he always catches the criminal.,9
bloodstain,/bldsten/  n. a spot of blood: Bloodstains on his shirt showed where he was knifed. -adj. bloodstained.,9
blue blood,"  n.fig. a person from the upper classes, (syn.) an aristocrat: She is a blue blood from the French aristocracy.",9
blue jeans,"  n. blue pants made of a thick cloth, usu. cotton: People wear blue jeans all over the world. See: jeans.",9
boisterous,"/bstrs/  adj. noisy and playful, (syn.) rowdy: Children in the classroom became boisterous. -adv. boisterously; -n. [U] boisterousness.",9
booby trap,"  n.v. [T] trapped, trapping, traps a hidden device or situation meant to harm or kill s.o.: A soldier was killed when a <n.> booby trap exploded in his face.",9
bookkeeper,"/bkkipr/  n. a person who maintains the accounts of a business, accountant: A bookkeeper notes money received and paid in the company's books. -n. [U] bookkeeping.",9
boondoggle,"/bundgl/  n.infrml. time wasted on unimportant work, esp. a trip paid for by a company or the government: He went on a boondoogle to South America. See:  junket.",9
bootstraps,/butstrps/  n.pl. 1 ties or laces on a boot  2 fig. by one's (own) bootstraps: by one's own hard work: She started with no money and pulled herself up by her bootstraps to run her own company.,9
borderline,"/brdrlan/  adj. on the edge of, almost: He's borderline crazy.",9
bottleneck,"/btlnk/  n. 1 a narrow part of a road, passageway, etc.: The four-lane road narrows into a bottleneck as you get near the city. 2 fig. a place where an activity slows or stops: An accident on the road caused a bottleneck in traffic.",9
bottomless,"/btmls/  adj. 1 without a bottom, extremely deep: the bottomless ocean 2 a bottomless pit: a. an opening in the earth that has no visible bottom, (syn.) an abyss  b. fig. a very difficult problem: The government's debt is a bottomless pit.",9
box number,"  n. an address, in a post office: She sent a letter to Mr. John Smith, Post Office Box Number 20, Radio City Station, New York, NY 10019.",9
box office,"  n. a place that sells tickets to entertainment and sports events, (syn.) ticket office: We bought our movie tickets at the box office.",9
box spring,  n. a base with hard sides and metal coils that goes under a mattress,9
Boy Scouts,"  n.pl. used with a sing. v. an international organization for boys, 11 years or older, to develop character and outdoor skills See: Brownies; Cub Scouts; Girl Scouts. ",9
brainchild,/brentald/  n.fig. an important project or idea of a person: That new product is the owner's brainchild.,9
brainstorm,"/brenstrm/  v. [T] to think of as many ideas as possible without criticizing them: Every month, we brainstorm ideas for new products.  n. a good idea that comes to s.o.'s mind suddenly: I just had a brainstorm about what to make for dinner.",9
brand name,"  n. a product often of excellent quality that costs more, because it is heavily advertised: Bayer AspirinTM is a pain reliever with a brand name. See: generic, name brand.",9
breadboard,/brdbrd/  n. a flat piece of wood or plastic on which bread is sliced,9
break even,  (in business) v. to make neither a profit nor a loss -adj. break-even.,9
breakwater,"/brekwtr, w/  n. a wall of rocks, cement, or earth used to stop waves: A breakwater crosses part of the harbor.",9
breastbone,/brstbon/  n. the flat chest bone attached to the ribs,9
breathless,"/brls/  adj. out of breath from running, hurrying, etc.",9
bricklayer,/brkler/  n. a worker who puts down bricks: Bricklayers build walls. -n. [U] bricklaying.,9
