word,definition,weight
account,"/kant/  n. 1 money kept in a bank for present or future use: I have a checking and a savings account at Metropolitan Bank. 2 a line of credit given by a business: I have an account at the big department store. 3 a description, narrative: The police wrote an account of the accident. 4 on account: to be extended a line of credit by a business, to make a partial payment: I paid some money on account, but still owe more at that clothing shop. 5 on account of: because of: On account of bad weather, the picnic was cancelled. 6 on no account: never, in no way: On no account will I let you go to that wild party. 7 on one's own account: on one's own responsibility or (syn.) behalf: I didn't go to visit my sick aunt out of kindness; I went on my own account. 8 fig. to give a good account of oneself: to perform well: He played tennis against more experienced players, but he still gave a good account of himself. 9 to hold s.o. to account or call s.o. to account: to hold s.o. responsible: He must pay the fine or the police will hold him (or) call him to account. 10 to take into account: to consider with other matters in a decision: The judge took into account that the young man had never been in trouble before and let him go free.  v. [T] to explain: He accounted for the missing items as lost but found them later. See: no account.",9
accused,"/kyuzd/  n. a person charged with crime or wrongdoing: The accused sat in the courtroom with her lawyer.  adj. charged, blamed: The accused murderer's trial is set for next week.",9
acerbic,"/srbk/  adj.frml. 1 harsh, (syn.) biting: The critic wrote an acerbic review of the play. 2 sour or bitter: Lemon has an acerbic taste. -adv. acerbically.",9
achieve,"/tiv/  v. [T] achieved, achieving, achieves to reach, gain (success, happiness, one's goals, etc.): The movie star achieved success and wealth.||He has achieved his goals in life by having a good job and raising a  family.Thesaurus: achieve to acquire, attain, accomplish. Ant. to fail.",9
acquire,"/kwar/  v. [T] -quired, -quiring, -quires 1 to buy: She acquired property in the town. 2 to build up: Over time, he acquired much wealth. 3 to gain: She acquired a knowledge of Spanish while living in Latin America.Thesaurus: acquire 1 to purchase  2 to accumulate  3 to get, obtain frml. Ants. to do without, forgo.",9
acrobat,"/krbt/  n. a person who performs gymnastic movements, usu. in the air: Three acrobats swung high above the circus floor. -adj. acrobatic /krbtk/.",9
acronym,"/krnm/  n. a word formed from the first letters or parts of other words: ""SCUBA"" is an acronym for ""self-contained underwater breathing apparatus.""",9
acrylic,/krlk/  n.adj. [U] a type of plastic: Acrylic windows break less often than glass windows.,9
actress,/ktrs/  n. -es a female actor,9
adamant,"/dmnt/  adj. not willing to change one's opinion, stubborn, (syn.) unbending: She is adamant about not seeing her old boyfriend anymore. -adv. adamantly.",9
adapter,/dptr/  n. 1 s.o. or s.t. that adapts 2 a device that allows s.t. to be used in a new way: My computer uses an adapter to change the type of electrical current that it runs on.,9
address,"/drs, drs/  n. -es 1 the specific location (street number, city, state, etc.) of a person, business, or institution: My business address is 2 Wall St., New York, NY 10002. 2 a speech: She gave an address to the United Nations.  v. [T] /drs/ 1 to write an address: Our secretary addressed the envelopes before mailing them. 2 to speak to: He addressed a large group of doctors.Thesaurus: address v. 2 to make a speech to s.o. | discuss, deal with (issues). Ant. to ignore.",9
adjourn,"/drn/  v. [T] to stop a meeting for a while, (syn.) to recess: The judge adjourned the trial so people could go to lunch. -n. [C;U] adjournment.",9
adjunct,"/dkt/  n. an addition or attachment that is often not essential: That small building is an adjunct to the main library.  adj. attached to, connected: She is an adjunct professor at the law school; she's a lawyer and teaches one class a year.",9
admiral,/dmrl/  n. the highest rank of naval officers: He is an admiral in the US Navy.,9
admirer,/dmarr/  n. a person who thinks highly of another: He is an admirer of her fine writing.,9
advance,"/dvns/  n. 1 an improvement, (syn.) a breakthrough: New advances in medicine improve the quality of health care. 2 a forward movement: Troops made an advance into enemy territory. 3 an attempt at sexual contact, a pass: The young man made advances to the woman by asking if he could buy her a drink. 4 a payment made to a writer before his or her book is published v. -vanced, -vancing, -vances 1 [I] to move forward: The hikers advanced up the mountain. 2 [I;T] to improve, progress: Medical science advances by finding new treatments and medicines. 3 [T] to make an early payment: My company advanced me a week's salary when I had to pay for emergency car repair.Thesaurus: advance n. 1 progress, innovation. Ants. a setback, decline. 2 a thrust, an offensive.  Ant. a retreat.  v. 1 to progress. Ants. to retreat | be set back.  2 to innovate.",9
adverse,"/dvrs, dvrs/  adj. 1 angry, (syn.) hostile: The politician has suffered adverse criticism in the newspapers. 2 difficult, unfavorable: He lost all of his money and now lives in adverse circumstances as a poor man. -adv. adversely.",9
advised,"/dvazd/  adj. informed, notified: Please be advised that your rent is due.",9
aerobic,"/robk/  adj. of hard exercise, such as running or swimming, that conditions the heart and lungs: He does an aerobic workout for 30 minutes four times per week.",9
affable,"/fbl/  adj.frml. friendly, (syn.) approachable: He is an affable man, always willing to stop and talk. -adv. affably.",9
afflict,"/flkt/  v.frml. [T] to cause pain, make suffer: Disease and poverty afflict many people. -n.[C;U] affliction /flkn/.",9
affront,"/frnt/  n.frml. an insult, (syn.) an outrage: His refusal to see me was an affront.  v. frml. [T] to insult, (syn.) to offend: I was affronted by his actions.",9
against,"/gnst/  prep. 1 touching, next to, near: The bookshelves are against the wall. 2 in strong contact with: Hurricane winds hit against the buildings. 3 in opposition to, feeling negative toward: The people voted against that new tax. 4 subtracted from: I wrote two checks against my bank account. 5 as against: in comparison to: I like my new car, as against the old one which did not run well.",9
agitate,"/dtet/  v. -tated, -tating, -tates 1 [I] to argue or fight for a cause, (syn.) to incite: He is a politician who agitates constantly for change. 2 [T] to irritate, disturb: Bad  news agitates me. -n. [U] (act) agitation /dten/; [C] (person) agitator  /dtetr/.",9
agonize,"/gnaz/  v. [I] -nized, -nizing, -nizes 1 to suffer great pain: He broke his leg and agonized for hours before s.o. found him. 2 to suffer mental or emotional pain about s.t.: She agonized for days over whether to take a job in another city.",9
aground,"/grand/  adv.adj. stuck on or in sand, soil, rocks, etc.: Our ship ran <adv.> aground on some rocks in the fog; it was <adj.> aground for several hours.",9
ailment,"/elmnt/  n. an illness, esp. a lasting condition: His ailments include a mild heart condition and arthritis.",9
airfare,/rfr/  n. the cost of an airline ticket,9
airlift,/rlft/  n. a system that delivers goods or people by airplane: The government ordered an airlift of medical and food supplies to  the disaster area because the roads were  destroyed.,9
airline,/rlan/  n. a business that carries passengers and cargo by airplane: Airlines compete with each other for passengers.,9
airmail,"/rmel/  n. [U] adj. letters, packages, etc. shipped by air: A letter sent <n.> airmail will get to Europe quickly.",9
airport,/rprt/  n. a place where planes take off and land with buildings for passengers and cargo,9
airtime,/rtam/  n. [U] 1 the amount of time a pilot spends flying in the air: Student pilots must put in a lot of airtime before getting licensed. 2 the amount of time that a radio or TV show is on the air: The government hearings on crime used a lot of airtime on TV.,9
alcohol,"/lkhl, hl/  n. [U] 1 a colorless liquid that can be made naturally from grains or fruits: Alcohol burns easily and can be used as a fuel. 2 the many beverages made from grains and fruits, such as wine, vodka, and gin: You should not drink alcohol and then drive.",9
algebra,/ldbr/  n. [U] a branch of mathematics using signs and symbols to represent unknown numbers in a problem: The letter  x represents 4 in the algebra problem x   3  = 7. -adj. algebraic /ldbrek/; -adv. algebraically.,9
alimony,/lmoni/  n. [U] regular payments a person makes to his or her former spouse: He paid alimony to his former wife until she married again.,9
allergy,"/lrdi/  n. -gies an unusually high sensitivity to substances such as certain plants, chemicals, foods, animals, or dust: She has an allergy to cats that makes her sneeze.",9
almanac,"/lmnk/  n. a book giving the days of the year, holidays, and the times, tides, and phases of the moon: The Old Farmer's Almanac is a favorite publication of many people, esp. for its weather forecasts.",9
already,"/lrdi/  adv. earlier, (syn.) previously: The planning has already been done, so we can begin work.",9
alright,"/lrat/  adv.infrml. all right, OK",9
alumnus,/lmns/  n. -ni /na/ a male graduate of an educational institution: He is an alumnus of Harvard University.,9
amateur,"/mtr, tr, tr/  n.adj. a person who does activities, such as sports, for pleasure and without pay: He is an <n.>  amateur at golf, but he loves the game; he  is an <adj.> amateur golfer. -n. [U]  amateurism.",9
amenity,"/mnti/  n.frml.pl. -ties 1 a pleasant, polite introduction, esp. at the beginning of a social gathering: The host of the party began with the usual amenities of introducing himself and his guests. 2 s.t. that adds to people's comfort, convenience, and pleasure  (such as a restaurant, a swimming pool, air-conditioning): The only amenity at that hotel is a swimming pool.",9
amiable,"/emibl/  adj. friendly, cheerful: The owner of this candy store is always amiable to her young customers. -n. [U] amiability /emiblti/; -adv. amiably.",9
ammonia,"/mony/  n. [U] a strong-smelling gas that, when mixed with water, is used as a cleanser: He used ammonia to wash the bathroom floor.",9
amnesia,"/mni/  n. [U] loss of memory, usually from shock or injury: The accident victim has amnesia and can't remember her name. -n. amnesiac /mniik, zi/.",9
amnesty,"/mnsti/  n.[C;U] -ties a pardon for a crime, esp. for political prisoners: The government granted amnesty to all protestors.",9
amorous,/mrs/  adj. 1 feeling love and affection for s.o.: He is feeling amorous toward his new girlfriend. 2 of sexual love: She rejected his amorous advances. -adv. amorously; -n. amorousness.,9
amputee,/mpyti/  n. a person with arm(s) or leg(s) removed,9
amusing,/myuz/  adj. causing laughter  or pleasure: We found the new movie very amusing.,9
analogy,"/nldi/  n.pl. -gies a situation or story similar to another that helps one to  understand: An analogy works like this: As  a reservoir stores water, the mind stores  knowledge.",9
analyst,/nlst/  n. a person who studies and gives information about analyses: She is an economic analyst for the government.,9
analyze,"/nlaz/  v. [T] -lyzed, -lyzing, -lyzes to examine s.t. to understand what it is and means, to study: A scientist analyzed data from a study of cancer patients.Thesaurus: analyze to look closely at, evaluate. Ants. to ignore | skim, scan.",9
anarchy,"/nrki/  n. [U] a condition without governmental control, laws, military, etc.:  The nation experienced anarchy after the  revolution.",9
anatomy,"/ntmi/  n. -mies 1 [U] the study of the structure of living things and their parts, such as bones, nerves, etc. 2 [C] usu. sing. the structure of a living thing: Is the anatomy of a frog similar to that of a toad? -adj. anatomical /ntamkl/; -adv. anatomically.",9
anchovy,/ntovi/  n. [C] -vies a small fish that is often salted: I like anchovies in my salad and on pizza.,9
ancient,"/entnt/  adj. 1 very old, usu. dating from more than 5,000 years ago to the fall of the Roman Empire in 476 A.D.: In school, we studied the ancient Greek and Roman civilizations. 2 infrml. old, uninteresting: I used to date him, but that's ancient history now.Thesaurus: ancient 1 prehistoric | antique  2 obsolete, passé. Ants. modern | current.",9
angling,/gl/  n. [U] sport fishing: My friend likes to go angling in the spring. -n.  angler.,9
anguish,"/gw/  n. [U] painful sadness: She felt anguish when her 15-year-old dog died.  v. [I] 1 to suffer painful sadness: She anguished over the death of her dog. 2 to be unable to decide on s.t., which makes one feel pain: She anguished for days over whether or not she should try to keep the dog alive.",9
angular,/gylr/  adj. having angles: The roofs of the houses are not flat; they are angular. -n. [U;C] angularity /gylrti/.,9
animate,"/nmet/  v.frml. [T] -mated, -mating, -mates 1 to enliven, make s.o. or s.t. full of life and fun: He is so lively that he animated the party last evening. 2 to draw, design, or produce (e.g., a cartoon) in a manner that creates motion: Walt Disney animated characters including Mickey Mouse and Snow White. -n. animator /nmetr/; -adj. animated; -adv. animatedly. adj.frml. /nmt/ alive, living: Creatures or things that have life are animate.",9
annuity,/nuti/  n. -ties an investment (often in the form of an insurance policy) that provides fixed payments for a lifetime or other specified amount of time: The businessman bought an annuity for his daughter that pays her a monthly income for life.,9
anomaly,"/nmli/  n.frml. -lies a departure from the normal, a mystery: The flying machine was unlike any craft the engineers had ever seen; it was an anomaly. -adj. anomalous /nmls/.",9
another,"/nr/  pron. 1 a different person (animal, thing): She no longer loves him; she loves another. 2 an additional thing (person, animal, etc.): He ate one hamburger, then ordered another.  adj. different, (syn.) alternative: She loves another man now.",9
antacid,"/ntsd/  n.adj. a pill or liquid used to stop an acid, burning feeling: He took an <n.> antacid (or) <adj.> antacid tablet for his upset stomach.",9
antenna,"/ntn/  n. -nas 1 a rod, wire, dish, etc., used to receive or send electronic signals: The antenna for my car radio is a fine wire in the windshield. 2 plural -nae /ni/ a thread-like feeler on the heads of some animals: An ant has two antennae on its head.",9
anthill,/nthl/  n. a pile of earth made by ants as their house: Some anthills found in Africa are five feet high.,9
anthrax,"/nrks/  n. [U] a disease, often deadly, of warm-blooded animals, esp. cattle and sheep: Countries take strong action against anthrax spreading among their sheep and cattle.",9
antique,"/ntik/  n.adj. an object that has particular value because of its age: The clock in the hallway is an <n.> antique (or) an <adj.> antique clock.Thesaurus: antique n. a relic, a historical object.  adj. very old, rare. Ants. modern, new.",9
antonym,"/ntnm/  n. a word that means the opposite of another word: ""Happy"" is an antonym of ""sad."" See: synonym.",9
anxiety,"/zaiti/  n. [C;U] -ties worry, nervous fear with or without reason about what will happen in the future: As the man waited to learn the extent of his wife's injuries, his anxiety rose.Thesaurus: anxiety concern, fearfulness. Ants. peace, calm.",9
anxious,"/ks/  adj. 1 wanting to do s.t.: The student was anxious to finish the final  examination. 2 worried, nervously fearful: The examination was very difficult, and he  was anxious that he may have failed it. -adv. anxiously.Thesaurus: anxious 1 impatient  2 concerned, apprehensive frml. Ant. calm.",9
anybody,"/nibdi, bdi/  pron. anyone: Anybody can learn to sing.",9
anymore,"/nimr/  adv. 1 now, any longer: They moved away; they don't live here anymore. 2 from now on, (syn.) henceforth: I have done enough for today; I won't work  anymore.",9
anytime,"/nitam/  adv. whenever, at any time or moment: We can leave anytime you are ready.",9
aplenty,"/plnti/  adv.frml. in great amount, much or many: In this lake, there are fish aplenty.",9
apology,/pldi/  n. -gies an expression of regret for doing s.t. wrong: The woman accepted his apology for spilling coffee on her dress.,9
apostle,/psl/  n. 1 a follower and missionary: Christ had 12 apostles who spread the word of Christianity. 2 a leader of a new cause: She is an apostle for working parents' rights. -adj. apostolic /pstlk/.,9
apparel,"/prl, pr/  n. [U] a general term for clothing, such as suits or dresses: XYZ Company is a manufacturer of ladies' apparel.",9
appease,"/piz/  v. [T] -peased, -peasing, -peases 1 to make s.o. feel better about being wronged, (syn.) to placate: The man appeased his wife's anger about forgetting her birthday by taking her out to dinner. 2 to surrender or to make concessions: The small, weak country appeased its strong neighbor by giving up part of its land. -n. [U] appeasement.",9
applaud,/pld/  v. [T] 1 to clap one's hands in approval: The audience applauded the orchestra's performance. 2 fig. to express admiration: The boss applauded my efforts by praising my work.,9
applied,"/plad/  adj. put to practical use, esp. in one's work: She studied applied science at college and is a computer programmer now. See: theoretical.",9
appoint,"/pnt/  v. [T] to choose s.o. for a position, (syn.) to designate: The President appointed scientists to a committee on the environment.",9
apprise,"/praz/  v.frml. [T] -prised, -prising, -prises to inform: I apprised my boss of my reasons for leaving my job.",9
approve,"/pruv/  v. -proved, -proving, -proves 1 [T] to consent, permit: The consulate approved my request for a travel visa. 2 [I] to admire, praise: His mother approves of his new girlfriend's family. -adv. approvingly.Thesaurus: approve 1 agree to | endorse frml. Ants. to disapprove, reject.  2 to like, accept (behavior, appearance). Ant. to dislike.",9
apricot,"/prkt, e/  n. a small, peach-like fruit: I like apricots for dessert.",9
apropos,"/prpo/  prep. about, regarding, concerning: Apropos your request for money, I agree to loan it to you.  adj. relevant: I felt that her comments were apropos.",9
aquatic,"/kwtk, kw/  adj. related to water: Aquatic sports include swimming, diving, and boating.",9
arbiter,"/rbtr/  n. s.o. with the power to decide, a judge; an arbitrator: The court named an arbiter to decide the disagreement between the factory's workers and owners.",9
archaic,"/rkek/  adj. old and useless, (syn.) antiquated: The company does some things in archaic ways, such as not using computers for bookkeeping.",9
archery,/rtri/  n. [U] the sport of using a bow to shoot arrows at targets: I took a class in archery and learned to hit the bull's-eye.,9
archway,/rtwe/  n. the passage under an arch or group of arches: We walked under the archway and into the palace.,9
arduous,"/rdus/  adj. difficult, tiring: The refugees made an arduous journey through the mountains. -adv. arduously.",9
armband,"/rmbnd/  n. a piece of cloth worn around an arm, usu. black and worn to symbolize the death of s.o. or s.t.: He wore a black armband when his mother died.",9
arraign,/ren/  v. [T] (in law) to force s.o. to appear before a court to answer a legal complaint: The young man was arraigned in criminal court for theft. -n. [C;U] arraignment.,9
arrange,"/rend/  v. -ranged, -ranging, -ranges 1 [I;T] to make specific plans: I arranged the airline reservations for my trip.||He arranged for a babysitter so we could go out to dinner. 2 [T] to put in order: The manager arranged the papers on her desk and then began work. 3 [T] to change a musical composition: The composer arranged the song, which was originally written for the piano, for the orchestra. 4 [T] to come to an agreement: The lawyers arranged a purchase agreement between the two businesses. 5 [T] to put s.t. in a pleasing way: He arranged the flowers in a vase.Thesaurus: arrange 1 to plan, schedule (meetings, parties)  2 to organize, sort  4 to agree,reach an understanding  5 to group together, position (things, flowers).",9
arrears,"/rrz/  n.pl. 1 overdue payments, such as rent or car payments not made on time 2 in arrears: The payments on that car loan are in arrears (or) are in arrears by three months. -n. [U] arrearage /rrd/.",9
arrival,"/ravl/  n. 1 [C;U] the coming to a place, appearance: The arrival of my airline flight will be at gate 10. 2 [C] a person who has recently reached a new destination: That student is a new arrival on campus.",9
arsenal,"/rsnl, rsnl/  n. a storehouse of weapons and explosives: The military maintains arsenals all over the country.",9
arsenic,"/rsnk, rsnk/  n. [U] adj. a type of deadly poison: Workers put out meat containing arsenic in order to kill the rats in the warehouse.",9
article,"/rtkl/  n. 1 a thing, object: Articles of clothing are kept in the dresser. 2 a short written piece, such as a newspaper story: I read a magazine article on a new type of medicine. 3 a part of a longer piece of writing, such as a contract or constitution: Article I of the contract names the buyer and the seller of the property. 4 (in grammar) any of a set of words used to limit a noun: The English definite article is ""the""; the English indefinite articles are ""a"" and ""an"".",9
artisan,"/rtzn/  n. a craftsman, one skilled in a trade, such as bricklaying, painting houses, etc.: The man is an artisan in a woodworking shop.",9
artwork,"/rtwrk/  n. [U] pieces of art, such as paintings and sculpture: The artwork in  the museum is displayed with just the right lighting.",9
ascetic,"/stk/  adj. severe in self-denial, (syn.) austere: Ascetic practices include eating little, not drinking any alcoholic beverages, and living very simply.  n. a person who leads a life of severe self-discipline, esp. for religious reasons -adv. ascetically.",9
ascribe,"/skrab/  v.frml. [T] -cribed, -cribing, -cribes to give s.t. as a reason for, (syn.) to attribute: The politician ascribed the failing economy to high taxes.",9
asexual,"/eskul/  adj. nonsexual, having no sex: Some bacteria are asexual and multiply by cell division. -adv. asexually.",9
ashamed,"/emd/  adj. feeling guilt, chagrined: He failed the test and was ashamed of himself.Thesaurus: ashamed feeling guilty, feeling shame |  embarrassed, humiliated. Ant. proud.",9
ashtray,/tre/  n. a type of dish for tobacco ashes: I put my cigarette out in the ashtray.,9
Asiatic,"/eitk/  adj. related to the Asian continent, Asian: The boat sank in Asiatic  waters.",9
asinine,"/snan/  adj. stupid, completely foolish: His ideas about politics are asinine.",9
askance,"/skns/  adv.frml. with disapproval, distrust, or suspicion: My father thinks I'm too young and looks askance at my drinking beer.",9
asphalt,/sflt/  n. [U] a black coal-based substance used for covering roads or roofs: Our driveway is made of asphalt.  v. [T] to coat with this substance: The new road was asphalted.,9
aspirin,"/sprn, prn/  n. [C;U] -rin or -rins a painkiller (salicylic acid) in tablet form: I had a headache and took two aspirin(s) for it.",9
assault,"/slt/  v. [T] to strike with force, (syn.) to attack: A thief assaulted me with a club.  n. 1 [C;U] a violent attack, physically or verbally: The knights' assault on the castle was successful. 2 [U] assault and battery: (in law) an attack (assault) in which physical harm is done to s.o. (battery): A police officer caught the fleeing man and arrested him for assault and battery.",9
assuage,"/swed/  v.frml. [T] -suaged,  -suaging, -suages to calm: The king assuaged the fears of his nobles about a war.",9
assured,"/rd/  adj. guaranteed, made certain: The policy offers an assured income of $800 per month upon retirement. -adv. assuredly /rdli/.",9
astound,"/stand/  v. [T] to amaze, astonish: The high repair bill astounded me.",9
astride,/strad/  prep. mounted on or over s.t. with one's legs on either side: The rider is astride her horse. -adv. astride.,9
asunder,/sndr/  adv.frml. torn or broken into parts or pieces: The bomb blew the building asunder.,9
atheism,"/eizm/  n. [U] a belief that God does not exist: She was raised as a Protestant, but as an adult she realized she believed in atheism.",9
atheist,"/eist/  n. a person who does not believe in the existence of God: She is an atheist, and finds no need for religion in her life. -adj. atheistic /eistk/.",9
athlete,/lit/  n. a person who is trained in or has a natural talent for exercises and sports: His son was an outstanding athlete who played several team sports.,9
atrophy,"/trfi/  v. [I] -phied, -phying, -phies to harden, grow small and useless: From lack of exercise, the muscles in his legs atrophied.",9
attaché,"/te, t/  n. an embassy official responsible for reporting information in a specific area: My brother is the economics attaché at the British embassy.",9
attempt,"/tmpt/  v. [T] to try to do s.t., strive for: He attempted to pass the examination and succeeded.  n. an effort, endeavor: She made an attempt to telephone, but no one was home.Thesaurus: attempt v. to try, undertake, endeavor frml.  n. a try, an undertaking.",9
attract,"/trkt/  v. [T] to draw interest: San Francisco attracts millions of tourists each year.Thesaurus: attract to charm, enchant (people) | appeal, interest (things). Ants. to disgust | repel.",9
attuned,/tund/  adj. aware and sensitive to s.o. or s.t.: The husband and wife are attuned to each other's needs.||The reporter is attuned to what is going on in the city. -v. [T] attune.,9
au pair,"/opr/  n. (French for) a young person who goes to live with a family (usu. in a foreign country) to care for the family's children in return for room, board, and usu. an opportunity to learn the family's language: Jane was an au pair for a year in Germany. See: nanny, USAGE NOTE.",9
auction,"/kn/  n. a public sale of property in which items are sold to the person who bids the highest: When the old woman died, her son held an auction of her furniture.  v. [T] to sell property by auction: Her family auctioned off her jewels.",9
audible,/dbl/  adj. capable of being heard: The music and laughter were audible from the street outside the nightclub. -adv. audibly; -n. [U] audibility /dblti/.,9
auditor,/dtr/  n. an accountant or public official who does auditing: The auditors from the accounting firm began looking at our books.,9
augment,"/gmnt/  v. [T] to increase, add to: We augmented the advertising budget in  order to increase sales. -n. [U] augmentation /gmnten/; -adj. augmentative  /gmnttv/.",9
austere,"/str/  adj. 1 (a person) cold and self-disciplined: The chairman has an austere appearance in his black suit. 2 (a place) with no human warmth or comfort: The desert is an austere place, hot by day and cold by night. -adv. austerely; -n. [C;U] austerity /strti/.",9
autopsy,/tpsi/  n. -sies a medical examination of a dead human body to determine what caused death: The autopsy revealed that the man died of poisoning.,9
avarice,"/vrs/  n. [U] extreme desire for money, (syn.) greed: The avarice of the country's dictator had no end.",9
average,"/vrd vrd/  n. the number found by adding all items in a group, such  as test scores, and then dividing the total by  the number of items: The average of the sum  of 10, 16, and 4 is 10; that is, 10 plus  16 plus 4 equals 30, and 30 divided by 3 is 10.  adj. ordinary, common, neither very good nor very bad: He's not exceptional; he's just an average child.  v. [T] -aged, -aging, -ages to take an average: We bought 10 of those fasteners over the  past year, and the price averaged $1.43 per item.Thesaurus: average adj. everyday, run-of-the-mill. Ants. exceptional, superior. v. to be about (a specific number, such as $5.00), approximate. Ant. to be exactly.",9
aviator,"/evietr/  n. a person working aboard an airplane, esp. in the military: My grandfather was an aviator during the war.",9
avocado,"/vkdo, /  n. -dos a pear-shaped tropical fruit with a green interior: I love California avocados stuffed with shrimp.",9
awesome,"/sm/  adj. creating awe, worthy of great admiration: The size of the cathedrals in France is awesome.",9
awfully,"/fli, fli/  adv. 1 badly, dread-fully: He lost his job, his wife left him,  and his son had a bad accident; things  have been going awfully for him. 2 very,  exceptionally: I must hurry; I'm awfully late for work!",9
awkward,"/kwrd/  adj. 1 ungainly, clumsy: He runs with an awkward gait. 2 embarrassing, disconcerting: The speaker experienced an awkward moment when people interrupted him. -adv. awkwardly; -n. [U] awkwardness.Thesaurus: awkward 1 uncoordinated (person)   2 unpleasant (situation). Ant. graceful.",9
B movie,"/bimuvi/  n. a poorly made film, usu. older and cheaply produced: Ronald Reagan starred in many B movies.",9
babysit,"/bebist/  v. [I;T] -sat, -sitting, -sits infrml. to watch a child while the parents are away: She babysits her friends' daughter. -n. babysitter. See: nanny, USAGE NOTE.Thesaurus: babysit to look after s.o., watch out for s.o. ",9
backing,"/bk/  n. [U] support, esp. giving money: She started her own business and got backing from a bank.",9
backlog,"/bklg,lg/  n. unfinished work or unfilled orders: The factory has a 30-day backlog of orders to fill.",9
baggage,"/bgd/  n. [U] bags, suitcases, etc. used to carry clothing and other goods while traveling, (syn.) luggage: I carried my baggage onto the train.",9
balance,"/blns/  n.sing. [U] 1 the ability to stand, walk, etc. without falling down: She lost her balance and fell down. 2 to keep in equal strength, weight, etc.: When his mother died, he tried to keep his emotions in balance.  v. [T]  -anced, -ancing, -ances 1 to keep s.t. from falling: For fun, he balanced a ball on his nose. 2 (in accounting) to make sure that the financial records of a business, government agency, etc. are accurate: Every month the company balances the books. See: to hang in the balance.Thesaurus: balance n. 1 one's equilibrium, stability. Ant. imbalance. ",9
balcony,"/blkni/  n. -nies 1 a platform, such as a porch, built on the outside of a building: That hotel has balconies where people can sit outside their rooms. 2 rows of seats upstairs in a theater or hall",9
baleful,"/belfl/  adj.frml. showing evil desire, esp. to harm s.o., (syns.) sinister,  ominous: The criminal gave the man a baleful look before hitting him. -adv. balefully.",9
ballast,/blst/  n. [U] weights kept in the bottom parts of ships,9
balloon,/blun/  n. 1 a small bag of thin rubber filled with a gas: Children have fun with balloons at birthday parties. 2 a large bag of soft material filled with gas so it can float through the air: We went on a balloon ride for my birthday. -n. balloonist.,9
baloney,"  or  boloney or bologna /bloni, n/ n. [U] 1 a type of sausage: She sliced sausage baloney for sandwiches. 2 infrml.fig. nonsense: What she says is baloney, and her husband is full of baloney, too.",9
